audio_id	uid	total_duration
195798543	1w0NU0CL8KMbltxDo7mrkTKhgpD2	3.2364648567727485
195798544	1w0NU0CL8KMbltxDo7mrkTKhgpD2	7.289167600784097
195798545	1w0NU0CL8KMbltxDo7mrkTKhgpD2	6.290832785338893
195798546	1w0NU0CL8KMbltxDo7mrkTKhgpD2	8.638186500320856
195798547	1w0NU0CL8KMbltxDo7mrkTKhgpD2	9.042414490507028
195798548	1w0NU0CL8KMbltxDo7mrkTKhgpD2	2.089725250902916
195798549	1w0NU0CL8KMbltxDo7mrkTKhgpD2	3.8461511366043624
195798550	1w0NU0CL8KMbltxDo7mrkTKhgpD2	6.268055302211124
195798551	1w0NU0CL8KMbltxDo7mrkTKhgpD2	18.998973385019013
195798552	1w0NU0CL8KMbltxDo7mrkTKhgpD2	6.317683579233687
195798553	1w0NU0CL8KMbltxDo7mrkTKhgpD2	3.0569827588604426
195798554	1w0NU0CL8KMbltxDo7mrkTKhgpD2	12.637150450389186
195798555	1w0NU0CL8KMbltxDo7mrkTKhgpD2	5.539065879266076
195798556	1w0NU0CL8KMbltxDo7mrkTKhgpD2	8.07653350223896
195798557	b7tT96cSBaaiNnMJ2KcuOQPRkO83	14.726577607753768
195798558	b7tT96cSBaaiNnMJ2KcuOQPRkO83	9.193803558901774
195798559	b7tT96cSBaaiNnMJ2KcuOQPRkO83	15.311286962008708
195798560	b7tT96cSBaaiNnMJ2KcuOQPRkO83	6.894342013418033
195798561	b7tT96cSBaaiNnMJ2KcuOQPRkO83	7.117093198932018
195798562	b7tT96cSBaaiNnMJ2KcuOQPRkO83	9.129988309497179
195798563	b7tT96cSBaaiNnMJ2KcuOQPRkO83	7.637651793433093
195798564	b7tT96cSBaaiNnMJ2KcuOQPRkO83	11.767540265513617
195798565	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	3.8250036198109107
195798566	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	3.7386125963485934
195798567	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	5.665983180198181
195798568	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	2.4736382147528424
195798569	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	2.392056180837148
195798570	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	7.204322459453053
195798571	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	3.8009219325300663
195798572	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	4.812865270530921
195798573	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	3.9841263735932486
195798574	tHP0GvI5hccNGBzYfgE2pkEHXiW2	7.151121941975715
195798575	tHP0GvI5hccNGBzYfgE2pkEHXiW2	2.89468792308371
195798576	tHP0GvI5hccNGBzYfgE2pkEHXiW2	9.586915759235666
195798577	tHP0GvI5hccNGBzYfgE2pkEHXiW2	27.478889305042408
195798578	tHP0GvI5hccNGBzYfgE2pkEHXiW2	16.190848866009276
195798579	tHP0GvI5hccNGBzYfgE2pkEHXiW2	42.525063660102475
195798580	tHP0GvI5hccNGBzYfgE2pkEHXiW2	11.41698975693599
195798581	tHP0GvI5hccNGBzYfgE2pkEHXiW2	62.329620576528356
195798582	tHP0GvI5hccNGBzYfgE2pkEHXiW2	5.643498390470768
195798583	FUCVnaPJeyV5kzao6jmObtdzLUE2	2.975103995825933
195798584	FUCVnaPJeyV5kzao6jmObtdzLUE2	6.752035204724097
195798585	FUCVnaPJeyV5kzao6jmObtdzLUE2	7.2655425822746835
195798586	FUCVnaPJeyV5kzao6jmObtdzLUE2	6.436426336375259
